    0.197235338944279277E+03    0.835057530575634210E+01    0.229716480660995259E+00    0.662462743644382499E+02    0.531978292990835516E-01   -0.102473752215740873E+03
    0.213102652766612692E+03    0.870089360765023834E+01    0.209944180398638380E+00    0.660029816627644834E+02    0.113077373980002477E+00   -0.100305402371074535E+03
    0.183049520972653511E+03    0.819761487065538574E+01    0.187983718675807765E+00    0.658844351007302436E+02    0.194032128229605388E+00   -0.100037808415177039E+03
    0.233537762773929586E+03    0.914919509463964786E+01    0.238871864200168815E+00    0.655286729356581077E+02    0.281920830349630391E-01   -0.999906630117286852E+02
    0.197952577200912117E+03    0.839838135866675550E+01    0.215058832667420319E+00    0.672317041658895533E+02    0.315615142689191913E-01   -0.993786285305972115E+02
    0.164030291316075136E+03    0.797357791104767344E+01    0.126295430888342608E+00    0.650692291691283344E+02    0.553354593502862133E-01   -0.992314727638988927E+02
    0.221606014191808697E+03    0.903121408949777305E+01    0.183807939365639328E+00    0.658823525036687840E+02    0.255027913104176163E+00   -0.991921925029137697E+02
    0.186466971471588806E+03    0.824512664688603891E+01    0.204181109016432494E+00    0.665660775375111484E+02    0.782217068054606168E-01   -0.991815600031696505E+02
    0.175878479492571472E+03    0.810307370028563589E+01    0.178307575182349964E+00    0.674132438549541178E+02    0.369624583894712228E-01   -0.989925220037899862E+02
    0.231206949701244298E+03    0.907955327502815024E+01    0.192499038378688425E+00    0.653175657219895669E+02    0.284324155202995643E+00   -0.984647674398432713E+02
    0.232531485311352526E+03    0.911232727036582091E+01    0.229893690201472545E+00    0.652913199732873295E+02    0.644606318397619449E-01   -0.983333948342351079E+02
    0.206390842234236601E+03    0.856102728333510754E+01    0.213090971416556307E+00    0.661305675797152617E+02    0.801565306183317366E-01   -0.982328331651089002E+02
    0.214675352422708272E+03    0.872768712409715519E+01    0.209131351940279764E+00    0.670900595950120788E+02    0.985307507169878721E-01   -0.982294005607906513E+02
    0.199367305231389480E+03    0.842568531500388751E+01    0.191060506523832885E+00    0.653620934421405053E+02    0.239335742035474530E+00   -0.981915647418152275E+02
    0.181284025331301223E+03    0.817449656897014876E+01    0.201598888045644742E+00    0.663346211997394590E+02    0.660821558477610177E-01   -0.981072930380800443E+02
    0.188664146271009940E+03    0.834584284808299870E+01    0.191174636389983554E+00    0.657014945622700850E+02    0.279353121916515318E-02   -0.979773315572751926E+02
    0.185693467433280034E+03    0.828130330196420417E+01    0.186387039553445710E+00    0.661171394296941628E+02    0.447768786546585418E-01   -0.978569906693592202E+02
    0.175785882080589289E+03    0.815804627256412118E+01    0.169599294786764609E+00    0.638914181559925751E+02    0.741580566074299778E-02   -0.978386837382955434E+02
    0.233762249868913358E+03    0.913893232288059565E+01    0.221180069090506137E+00    0.653659366222390759E+02    0.143218990490276726E+00   -0.977957997411907343E+02
    0.207101285913431070E+03    0.855842137772046208E+01    0.187364842549528454E+00    0.654201289242503350E+02    0.276821865338508999E+00   -0.977841843249267981E+02
    0.201191685043451116E+03    0.855166732571721511E+01    0.207786500966251175E+00    0.639520085892319585E+02    0.469705429626291054E-01   -0.976778202529145005E+02
    0.234053527978778817E+03    0.913000298312793390E+01    0.218285561060035604E+00    0.661142371721165176E+02    0.107230868518482902E+00   -0.976348176100638625E+02
    0.231150777147062968E+03    0.906765633418501693E+01    0.204358396837256429E+00    0.668496971582990369E+02    0.124826819272222264E+00   -0.974924730094504355E+02
    0.203427821716732836E+03    0.856543107121498615E+01    0.223307334785565637E+00    0.637199355354902437E+02    0.197620061010649502E-01   -0.974211872137637158E+02
    0.206694676298868103E+03    0.857372450916009932E+01    0.200855309494329504E+00    0.645373248487491225E+02    0.188014422732539960E+00   -0.974080371101475038E+02
    0.197515464538391910E+03    0.847020539625586721E+01    0.210225264535486289E+00    0.641313204043298555E+02    0.422858284472813900E-01   -0.973128520609036229E+02
    0.182554741328330010E+03    0.821126471650585543E+01    0.174119109102623071E+00    0.661864860546052398E+02    0.131676608658384292E+00   -0.972569286668412474E+02
    0.200998854333151144E+03    0.842421156723326447E+01    0.223193599458168634E+00    0.649686217151709968E+02    0.928262927012131339E-01   -0.971968941039430376E+02
    0.188172029042086962E+03    0.827428374173867098E+01    0.196268284133703119E+00    0.662417946643684274E+02    0.139343515540385848E+00   -0.970676200792547945E+02
    0.217695565901287949E+03    0.901991998522442628E+01    0.181340705747841113E+00    0.663276187387417906E+02    0.236962291248816903E+00   -0.970112818733654194E+02
    0.188778206315091069E+03    0.830071890748834562E+01    0.201696308713585459E+00    0.670221524878799073E+02    0.482577676103889061E-01   -0.970060352109202455E+02
    0.169516272091614553E+03    0.804847465919323568E+01    0.149462836594652870E+00    0.646826422652867024E+02    0.798831966232912416E-01   -0.969851127344604436E+02
    0.196118940077627627E+03    0.835176791808952679E+01    0.204491507476972423E+00    0.659999095276383940E+02    0.182389570964830078E+00   -0.969627195166330154E+02
    0.212882858005759402E+03    0.871658086211400196E+01    0.217758145361565347E+00    0.645296114030185208E+02    0.998490300514974505E-01   -0.969064461127555035E+02
    0.224517173308689593E+03    0.908532266383736697E+01    0.189677376826712596E+00    0.656237580916166934E+02    0.197312985601976021E+00   -0.968326535684017244E+02
    0.209997939234077762E+03    0.870888580407706669E+01    0.216021187711506357E+00    0.643038698093726282E+02    0.312130144031610782E-01   -0.967942557130082122E+02
    0.205380315591946101E+03    0.865888316131157154E+01    0.203526323342778426E+00    0.648702986153195553E+02    0.247927394054168228E-01   -0.967852260830130575E+02
    0.197043173692507565E+03    0.849246839227978256E+01    0.199538504951155105E+00    0.647154383717942210E+02    0.403848138295350989E-01   -0.967846910450771816E+02
    0.195857708115162950E+03    0.837707886347665820E+01    0.202144500528534721E+00    0.661559530203076633E+02    0.120010643156544236E+00   -0.967828016755745608E+02
    0.209268828740098911E+03    0.867516627706114107E+01    0.192994722166891286E+00    0.647458283810530162E+02    0.168343863667763632E+00   -0.967707742924925043E+02
    0.181368166625677219E+03    0.818655592868817195E+01    0.201814542422403598E+00    0.669117924907379091E+02    0.893640910876611870E-02   -0.967551356073127096E+02
    0.193916810391737528E+03    0.831561073388424887E+01    0.220624010052708819E+00    0.667529061478932135E+02    0.548288914338814076E-01   -0.966935403112603780E+02
    0.198484703944446437E+03    0.843751972639262604E+01    0.190812196956967384E+00    0.649594123043417682E+02    0.229439625622288534E+00   -0.966342193533239708E+02
