# objectname: TOI1696
# Telescope: Gemini North
# Date of obs.: 2021-10-14
# camera: r
# wavelength: 832nm
# annulus range&center vs. measured relative mag. limit:
0.050000 0.150000 0.100000 4.560981
0.150000 0.200000 0.175000 4.954426
0.200000 0.250000 0.225000 5.019907
0.250000 0.300000 0.275000 5.227307
0.300000 0.350000 0.325000 5.318733
0.350000 0.400000 0.375000 5.272918
0.400000 0.450000 0.425000 5.413075
0.450000 0.500000 0.475000 5.431210
0.500000 0.550000 0.525000 5.538774
0.550000 0.600000 0.575000 5.450482
0.600000 0.650000 0.625000 5.487973
0.650000 0.700000 0.675000 5.525599
0.700000 0.750000 0.725000 5.633873
0.750000 0.800000 0.775000 5.674444
0.800000 0.850000 0.825000 5.631932
0.850000 0.900000 0.875000 5.739404
0.900000 0.950000 0.925000 5.770859
0.950000 1.000000 0.975000 5.707689
1.000000 1.050000 1.025000 5.810111
1.050000 1.100000 1.075000 5.774311
1.100000 1.150000 1.125000 5.791874
1.150000 1.200000 1.175000 5.750508
# fit of angular separation vs. relative mag. limit:
0.000000 0.000000
0.010000 0.000000
0.020000 0.000000
0.025848 0.000000
0.030000 0.262738
0.040000 0.895506
0.050000 1.528275
0.060000 2.161043
0.070000 2.793811
0.080000 3.426580
0.090000 4.059348
0.100000 4.692117
0.100000 4.692117
0.110000 4.715239
0.120000 4.737086
0.130000 4.758508
0.140000 4.780356
0.150000 4.803478
0.160000 4.828724
0.170000 4.856944
0.180000 4.888941
0.190000 4.924413
0.200000 4.961960
0.210000 5.000131
0.220000 5.037477
0.230000 5.072583
0.240000 5.104839
0.250000 5.134438
0.260000 5.161609
0.270000 5.186581
0.280000 5.209572
0.290000 5.230561
0.300000 5.249286
0.310000 5.265478
0.320000 5.278866
0.330000 5.289206
0.340000 5.296930
0.350000 5.303134
0.360000 5.308950
0.370000 5.315504
0.380000 5.323893
0.390000 5.334463
0.400000 5.346808
0.410000 5.360492
0.420000 5.375076
0.430000 5.390125
0.440000 5.405243
0.450000 5.420074
0.460000 5.434262
0.470000 5.447455
0.480000 5.459300
0.490000 5.469527
0.500000 5.477941
0.510000 5.484355
0.520000 5.488578
0.530000 5.490440
0.540000 5.490177
0.550000 5.488432
0.560000 5.485866
0.570000 5.483142
0.580000 5.480915
0.590000 5.479679
0.600000 5.479775
0.610000 5.481531
0.620000 5.485281
0.630000 5.491342
0.640000 5.499732
0.650000 5.510167
0.660000 5.522351
0.670000 5.535989
0.680000 5.550778
0.690000 5.566259
0.700000 5.581814
0.710000 5.596823
0.720000 5.610661
0.730000 5.622722
0.740000 5.632759
0.750000 5.640884
0.760000 5.647225
0.770000 5.651911
0.780000 5.655085
0.790000 5.657249
0.800000 5.659267
0.810000 5.662015
0.820000 5.666372
0.830000 5.673177
0.840000 5.682397
0.850000 5.693130
0.860000 5.704434
0.870000 5.715366
0.880000 5.725007
0.890000 5.732904
0.900000 5.739075
0.910000 5.743559
0.920000 5.746392
0.930000 5.747630
0.940000 5.747666
0.950000 5.747239
0.960000 5.747102
0.970000 5.748008
0.980000 5.750679
0.990000 5.755156
1.000000 5.760795
1.010000 5.766922
1.020000 5.772864
1.030000 5.777963
1.040000 5.781919
1.050000 5.784785
1.060000 5.786633
1.070000 5.787534
1.080000 5.787557
1.090000 5.786734
1.100000 5.785063
1.110000 5.782539
1.120000 5.779156
1.130000 5.774916
1.140000 5.769947
1.150000 5.764501
1.160000 5.758839
1.170000 5.753220
