# objectname: TOI1696
# Telescope: Gemini North
# Date of obs.: 2021-10-14
# camera: b
# wavelength: 562nm
# annulus range&center vs. measured relative mag. limit:
0.050000 0.150000 0.100000 4.039555
0.150000 0.200000 0.175000 4.646713
0.200000 0.250000 0.225000 4.540799
0.250000 0.300000 0.275000 4.697492
0.300000 0.350000 0.325000 4.627243
0.350000 0.400000 0.375000 4.608901
0.400000 0.450000 0.425000 4.635805
0.450000 0.500000 0.475000 4.653259
0.500000 0.550000 0.525000 4.756061
0.550000 0.600000 0.575000 4.703356
0.600000 0.650000 0.625000 4.634130
0.650000 0.700000 0.675000 4.742018
0.700000 0.750000 0.725000 4.735781
0.750000 0.800000 0.775000 4.662040
0.800000 0.850000 0.825000 4.778489
0.850000 0.900000 0.875000 4.768262
0.900000 0.950000 0.925000 4.666809
0.950000 1.000000 0.975000 4.649584
1.000000 1.050000 1.025000 4.774649
1.050000 1.100000 1.075000 4.718384
1.100000 1.150000 1.125000 4.687736
1.150000 1.200000 1.175000 4.761182
# fit of angular separation vs. relative mag. limit:
0.000000 0.000000
0.010000 0.000000
0.017460 0.000000
0.020000 0.130552
0.030000 0.644473
0.040000 1.158394
0.050000 1.672315
0.060000 2.186236
0.070000 2.700157
0.080000 3.214079
0.090000 3.728000
0.100000 4.241921
0.100000 4.241921
0.110000 4.271957
0.120000 4.301762
0.130000 4.331490
0.140000 4.361295
0.150000 4.391331
0.160000 4.421753
0.170000 4.452714
0.180000 4.484336
0.190000 4.515978
0.200000 4.546241
0.210000 4.573689
0.220000 4.596891
0.230000 4.614467
0.240000 4.626335
0.250000 4.633704
0.260000 4.637841
0.270000 4.640012
0.280000 4.641451
0.290000 4.642626
0.300000 4.643246
0.310000 4.642983
0.320000 4.641511
0.330000 4.638527
0.340000 4.634257
0.350000 4.629454
0.360000 4.624895
0.370000 4.621356
0.380000 4.619595
0.390000 4.619872
0.400000 4.621959
0.410000 4.625604
0.420000 4.630556
0.430000 4.636567
0.440000 4.643500
0.450000 4.651322
0.460000 4.660008
0.470000 4.669530
0.480000 4.679844
0.490000 4.690479
0.500000 4.700540
0.510000 4.709114
0.520000 4.715285
0.530000 4.718175
0.540000 4.717679
0.550000 4.714471
0.560000 4.709258
0.570000 4.702747
0.580000 4.695648
0.590000 4.688742
0.600000 4.682881
0.610000 4.678919
0.620000 4.677712
0.630000 4.680069
0.640000 4.685765
0.650000 4.693538
0.660000 4.702082
0.670000 4.710091
0.680000 4.716291
0.690000 4.720162
0.700000 4.721933
0.710000 4.721868
0.720000 4.720231
0.730000 4.717300
0.740000 4.713691
0.750000 4.710358
0.760000 4.708269
0.770000 4.708393
0.780000 4.711654
0.790000 4.717937
0.800000 4.726092
0.810000 4.734923
0.820000 4.743234
0.830000 4.749847
0.840000 4.754030
0.850000 4.755492
0.860000 4.753960
0.870000 4.749163
0.880000 4.740865
0.890000 4.729649
0.900000 4.716915
0.910000 4.704099
0.920000 4.692639
0.930000 4.683937
0.940000 4.678641
0.950000 4.676644
0.960000 4.677804
0.970000 4.681981
0.980000 4.689010
0.990000 4.698192
1.000000 4.708294
1.010000 4.718057
1.020000 4.726224
1.030000 4.731576
1.040000 4.733777
1.050000 4.733371
1.060000 4.730943
1.070000 4.727078
1.080000 4.722366
1.090000 4.717573
1.100000 4.713638
1.110000 4.711506
1.120000 4.712124
1.130000 4.716391
1.140000 4.724156
1.150000 4.734214
1.160000 4.745314
1.170000 4.756205
